site_id,fullname,max_depth,surface_area,K_d,SDF,glm_uncal_rmse,latitude,longitude,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix
nhdhr_45730390,Pleasant Lake,22.2504,2311848.494,0.6471728,1.207164926,4.003658608,45.27492017,-94.12469635,167.4570281,83.06044716,292.6207706,62.61688798,6.800355863,13.06780379,73.86480306,13.20318187,4.738895428,1.664502957,0.001834910885,0.005522635414,0.002317561605,0.01315219116,109.5042999,45.51685249,228.148476,38.67058427,-8.769474497,7.051886795,84.82483381,8.961316371,4.694393829,1.643781181,0.000159558811,0.001164719288,0.006191351629,0.02004291193,225.7861426,66.38384265,309.1964654,43.68311598,11.70930029,7.448841844,66.56536185,12.45359523,5.017210634,1.73841242,0.002694683698,0.006314839113,0.0006225980911,0.006616237236,233.2298736,57.25831668,359.2780927,30.03963551,20.92297893,4.164498001,69.73074443,10.28356961,4.327576159,1.443747277,0.003232756486,0.007426041412,0,0,96.45651521,40.7743413,270.4576161,44.34687865,2.597353577,8.699459287,74.6633891,12.90293439,4.930749474,1.734773612,0.001168548232,0.004269640479,0.002589488627,0.0152810362,992,101,0,113,796,89,0.3910744583,16.12962926,5.40794161,-0.09860816167,-0.2651852678,322,18.31881367,0,0.222588014,4.605454188
nhdhr_47726570,Elk Lake,29.5656,1211979.389,0.4737179,1.425378063,2.469298043,47.18924724,-95.21806754,161.8313944,86.40899339,283.6593951,61.05267778,5.149661712,13.33228739,72.5339684,13.85108689,5.30037583,1.797220072,0.001581209363,0.004946569303,0.002418588583,0.01199997976,99.41541776,45.76442754,220.536505,38.43113516,-10.52717448,7.408112982,84.54650621,7.686349161,5.30468465,1.754495682,9.02E-05,0.000788388688,0.005756094869,0.01748282923,225.7609145,65.2929006,298.8751236,43.00103274,9.833350698,7.757514774,65.58083404,13.58335595,5.423147502,1.848511332,0.002196265114,0.005454285752,0.00111538733,0.009456522569,231.0764054,57.90472251,348.7303476,28.00459607,19.58759313,4.325867179,66.04248989,10.61736862,4.914986598,1.640713565,0.00290416056,0.006667971163,0,0,85.90009577,39.57271507,263.2092756,43.47795637,0.9549868261,9.067424807,74.39721616,13.17055384,5.576137059,1.874283246,0.001059990408,0.004162545424,0.002936029598,0.01300815436,2089,107,14,578,1175,333,0.4090424586,9.989195238,6.08658659,1.152617979,-0.02929333474,312,18.69572846,1,0.250268745,5.049290851
nhdhr_69886156,Allequash Lake,8,1642398.136,0.6683881,2.074907722,3.285719695,46.03693965,-89.62884254,160.378603,84.34426404,284.9410105,57.32558938,4.966033809,11.84691653,78.56627009,9.959403121,4.986926973,1.760769186,0.001840045797,0.005253207383,0.003714009887,0.01581581659,101.1275464,48.39571313,227.2038092,38.92814622,-8.998991742,6.402408098,85.3534392,6.731029991,5.184520552,1.754799582,0.0001558508918,0.001349285888,0.008787724065,0.02318608934,223.6055914,66.55985773,296.0486105,43.44489051,8.486944101,7.527646801,72.96489606,11.06179158,4.994192611,1.778860126,0.002331626113,0.005634742173,0.002088961296,0.01341889466,224.3206917,55.77644618,343.0812091,30.14866397,17.911264,4.062250383,76.97491486,6.878719327,4.391397167,1.466515842,0.003168186353,0.006712432878,0,0,87.56520192,40.53961617,270.5966564,41.90045213,1.814157614,7.805517121,79.15518219,10.12689925,5.408047728,1.862584058,0.001636874104,0.00509776581,0.004171870927,0.01587080758,4956,623,586,1421,1933,1016,0.4364532889,13.0155791,6.903027009,-0.1143555118,-1.128214473,314,16.55274162,0,0.3064364418,4.597530998
nhdhr_69886228,Trout Lake,31.0896,15290400,0.5037037,2.314681111,2.317636785,46.04136305,-89.67126154,160.378603,84.34426404,284.9410105,57.32558938,4.966033809,11.84691653,78.56627009,9.959403121,4.986926973,1.760769186,0.001840045797,0.005253207383,0.003714009887,0.01581581659,101.1275464,48.39571313,227.2038092,38.92814622,-8.998991742,6.402408098,85.3534392,6.731029991,5.184520552,1.754799582,0.0001558508918,0.001349285888,0.008787724065,0.02318608934,223.6055914,66.55985773,296.0486105,43.44489051,8.486944101,7.527646801,72.96489606,11.06179158,4.994192611,1.778860126,0.002331626113,0.005634742173,0.002088961296,0.01341889466,224.3206917,55.77644618,343.0812091,30.14866397,17.911264,4.062250383,76.97491486,6.878719327,4.391397167,1.466515842,0.003168186353,0.006712432878,0,0,87.56520192,40.53961617,270.5966564,41.90045213,1.814157614,7.805517121,79.15518219,10.12689925,5.408047728,1.862584058,0.001636874104,0.00509776581,0.004171870927,0.01587080758,19939,626,2356,5924,7759,4442,0.5115476973,8.404955813,5.480196534,1.078431476,0.5224623078,314,16.55274162,1,0.3687180865,4.597530998
nhdhr_69886510,Crystal Lake,20.4216,375204.8943,0.2875054,1.042281788,2.511680105,46.0017362,-89.613012,159.5988778,83.91416057,284.5184971,57.10572646,4.879603407,11.82900171,78.58993975,9.945510817,4.984996443,1.758862443,0.001810904562,0.005160951196,0.00378353015,0.01589989129,100.7399676,48.20130345,227.0146143,38.77923286,-9.073213047,6.377997541,85.36098362,6.704470653,5.1898701,1.754969129,0.0001480594059,0.0012919107,0.008928485944,0.02315800741,222.4139575,66.49198814,295.4224654,43.43475148,8.379372647,7.536043593,72.94297637,11.08168231,4.994519401,1.780223629,0.00228713884,0.005505628431,0.002203574492,0.01377597303,223.0874255,55.66450118,342.3736171,30.18001832,17.80810025,4.06177829,77.02501185,6.834710478,4.382661739,1.456961229,0.003123759731,0.006602917303,0,0,87.29266363,40.29022195,270.4491534,41.6854861,1.754874568,7.778286673,79.21441651,10.08461463,5.40358916,1.85904703,0.001618092164,0.005035754872,0.004195966846,0.01590626174,12898,653,1419,3694,5164,2624,0.460189903,10.65188745,6.135114882,0.6294437685,-0.7190373803,314,16.53141575,0,0.1840231121,4.593130539
nhdhr_70332223,Alma Lake,5.4864,233794.161,0.4506431,1.553080906,3.289764832,45.90976308,-89.42827517,161.1386478,84.13164861,285.3770667,57.41199774,5.001108609,11.83846963,78.41308873,10.03033468,4.995820468,1.74913824,0.001870743493,0.005451780226,0.00355794117,0.01556080066,102.5404042,49.46502266,227.5310471,38.93970269,-8.961292096,6.391778276,85.25398094,6.905503918,5.190643536,1.748385058,0.0001671437839,0.001378081534,0.008602233522,0.02276547562,224.062049,67.14737041,296.5122698,43.56300011,8.515281303,7.548356215,72.75281315,11.13469741,5.033991452,1.780728619,0.002378350401,0.005762623307,0.002058309916,0.0137363249,224.0777574,55.93530235,343.507877,30.38136797,17.92234618,4.082607484,76.83721448,6.786365633,4.389512403,1.436094294,0.00324109948,0.007175333992,0,0,89.03645631,40.56529121,271.1244341,41.95611843,1.87887611,7.791659633,78.99206315,10.21062072,5.399187137,1.847006237,0.001626093917,0.005110216921,0.003751153739,0.01522512908,496,99,41,106,363,30,0.4916230571,18.39412963,6.517607875,-1.088563266,-0.02196601622,314,16.55786855,0,0.04488040849,4.62644753
nhdhr_70334209,Bear Lake,6.096,1195589.822,0.461353,1.85898331,2.038492702,45.76559469,-89.8015409,160.5846134,83.14575891,286.3425799,58.33576143,5.253691529,11.92840443,78.27656362,10.08705285,4.975335351,1.742620778,0.001858552255,0.005339751298,0.00328261903,0.01495181323,101.5069628,46.48095792,227.560972,39.5846187,-8.763512355,6.515690151,85.25087632,6.916033546,5.157806021,1.737910259,0.0001827690809,0.001443077132,0.007952271078,0.02231684577,221.5934944,65.82571235,298.5957358,43.37909496,8.929106714,7.455767517,72.75085117,10.9050766,5.019989404,1.774670581,0.002390401089,0.005669775407,0.001818871156,0.01280619057,224.7008596,55.96355039,345.7340692,30.14388025,18.261052,4.096463216,76.39375752,7.224678653,4.392123047,1.454561544,0.003207728777,0.006954339,0,0,89.7043163,40.52303545,270.5514716,42.88475129,1.929389267,7.922260921,78.90532905,10.29772171,5.360132187,1.835420077,0.00158300762,0.005047308915,0.003527825428,0.01439889182,1267,179,0,421,756,343,0.6393644668,17.10089474,5.451440816,-0.5587738384,-0.6164797917,314,16.69393583,0,0.3466809997,4.622790008
nhdhr_70334219,Twin Lakes,5.5,177641.8868,0.4949026,1.233073942,3.708493288,45.75759904,-89.78801184,160.5846134,83.14575891,286.3425799,58.33576143,5.253691529,11.92840443,78.27656362,10.08705285,4.975335351,1.742620778,0.001858552255,0.005339751298,0.00328261903,0.01495181323,101.5069628,46.48095792,227.560972,39.5846187,-8.763512355,6.515690151,85.25087632,6.916033546,5.157806021,1.737910259,0.0001827690809,0.001443077132,0.007952271078,0.02231684577,221.5934944,65.82571235,298.5957358,43.37909496,8.929106714,7.455767517,72.75085117,10.9050766,5.019989404,1.774670581,0.002390401089,0.005669775407,0.001818871156,0.01280619057,224.7008596,55.96355039,345.7340692,30.14388025,18.261052,4.096463216,76.39375752,7.224678653,4.392123047,1.454561544,0.003207728777,0.006954339,0,0,89.7043163,40.52303545,270.5514716,42.88475129,1.929389267,7.922260921,78.90532905,10.29772171,5.360132187,1.835420077,0.00158300762,0.005047308915,0.003527825428,0.01439889182,535,99,0,135,382,71,0.5785343228,19.50120748,4.416303164,-0.4115594155,-0.508017761,314,16.69393583,0,0.582504703,4.622790008
nhdhr_74924599,Spider Lake,26.24672,4833160.622,0.5147141,4.146311447,5.979859239,46.09739782,-91.22333977,159.2196008,83.83835244,286.7050169,59.47032353,5.377533777,12.24203756,78.06566964,10.59194408,4.638785411,1.67582768,0.002107073143,0.006092634899,0.003006070987,0.01453511966,97.94139112,45.68882749,226.2380355,39.82318318,-9.088296249,6.690338123,85.41310858,7.302875035,4.782616605,1.656953672,0.0001811391621,0.001537757318,0.007411505953,0.02177086699,220.7740794,66.150436,300.4664709,42.79214731,9.481198076,7.319565074,72.02640673,11.35087067,4.689295897,1.690377396,0.002706223782,0.006183018579,0.001483767499,0.01111154104,224.5488525,55.91099064,347.9660429,29.51369828,18.69993038,4.042338346,76.09763369,7.916825907,4.110233094,1.450737723,0.00378618568,0.008367923529,0,0,88.72547825,41.27630039,269.0891311,43.78150339,1.732708583,8.165961655,78.93697305,10.47495397,4.998977152,1.765964514,0.001667133381,0.005402666856,0.003287632227,0.01507544424,1056,145,0,251,686,175,0.2747400506,13.61718525,5.777465854,0.1712478225,-0.8171051369,314,17.21073393,1,0.408828272,4.284157945
nhdhr_75474779,Van Zile Lake,5.2,316822.3298,0.665283,1.375862539,1.649101739,45.72162659,-88.675689,161.9570377,85.13303302,287.3928854,57.50137683,5.385039842,11.69668881,78.23394062,10.12035193,5.080164674,1.795310552,0.001893931326,0.005278102867,0.003724197329,0.01718393243,100.9549046,49.46634005,229.2862637,39.10711923,-8.448032628,6.35049222,84.94264306,7.146209049,5.327710037,1.803268497,0.0002253835949,0.001546363655,0.009259089189,0.02554657235,226.1185911,67.72609309,298.9693029,43.34722466,8.866227979,7.435199647,72.69756228,11.12658981,5.091943953,1.814082966,0.002519702147,0.005726306299,0.002250772801,0.01593037896,225.772738,55.79816145,345.3972842,30.41806891,18.11335919,4.076540934,77.22776022,7.061138692,4.418477192,1.458250054,0.003098113492,0.006839520174,0,0,90.08660857,41.69341383,273.0819238,42.17923856,2.369524282,7.688888739,78.21717969,10.46807951,5.515844114,1.889514694,0.001667102331,0.004879546681,0.003568459849,0.0154916972,566,115,0,199,322,65,0.5250098451,16.61213311,4.593140302,-0.2343156931,-0.5701715911,322,16.33462694,0,0.3196721311,4.607598617
nhdhr_75653667,Big Lake,12.192,254675.8874,0.5872091,1.79426958,3.799380863,44.92807298,-88.76759491,165.3542779,85.90284227,294.4195222,60.17895713,6.592211644,11.73874894,77.40165177,10.72875058,4.917451374,1.757076488,0.002031241324,0.005445280895,0.002855733425,0.01393132234,102.0343394,44.3701197,233.502808,39.71067374,-7.255998443,6.163560455,84.11373961,8.434328767,5.166632157,1.766026409,0.0003146744055,0.001978571919,0.007714056494,0.02126889111,226.6538898,69.44607243,306.753347,43.04240724,10.04663404,7.130744896,74.30542963,10.13615405,4.973013116,1.798264214,0.002721196503,0.006002233292,0.001362347828,0.01228100893,232.8172792,59.63590963,357.5034097,30.8417507,19.70832029,4.049993043,73.53793266,9.96832138,4.260128497,1.421306537,0.003239816583,0.006655832552,0,0,94.94025487,42.8057244,276.8101369,43.7147056,3.210138007,7.561886789,77.87712405,10.84360931,5.301604452,1.833966583,0.001782114881,0.00535001373,0.00248940066,0.01212666764,770,102,0,210,441,138,0.4013061818,12.17217997,5.957548176,0.8135218182,-0.4817342728,324,16.60867163,0,0.2275597958,4.441786781
nhdhr_75654673,Shawano Lake,12.8016,25173115.74,0.7472714,1.673891201,1.743769258,44.80741354,-88.5186797,167.7191314,86.43929322,296.812773,60.38493821,7.017372823,11.69285024,77.31666254,10.70894272,4.348211633,1.536611854,0.002043438451,0.005443677679,0.00271175486,0.01383263642,109.0965118,48.81106364,235.811108,39.93206745,-6.795239217,6.146721173,83.95387195,8.509669791,4.491469643,1.575634774,0.00038512973,0.002182210679,0.007629552708,0.02188765186,230.1719963,69.8894184,308.8450618,43.38372083,10.39681779,7.120697565,74.27041918,10.04981869,4.458072029,1.585912367,0.002732965511,0.006015686061,0.00116645281,0.01140502708,233.060034,61.00102377,360.0798114,31.14934486,20.09590536,4.026104891,73.5520345,9.970354338,3.874922792,1.227682883,0.003190854437,0.006610779212,0,0,93.59132847,41.81655686,279.4077855,43.86573837,3.716395502,7.512660884,77.71173835,10.88599971,4.589265933,1.629333763,0.001800277309,0.005339588708,0.002186715268,0.01140759613,1303,103,0,385,983,187,0.4713458245,19.19648875,5.029890286,-1.005033528,0.4919468685,325,16.5994945,0,0.1215399086,4.03795115
nhdhr_80005045,Hill Lake,14.6304,2726192.146,0.4177849,1.992191443,3.878406486,47.00709266,-93.59352169,157.8907839,85.20402752,285.6163871,61.51418262,4.878471225,13.13348588,75.05215624,12.17581255,4.828580978,1.651945039,0.00157512897,0.004736456799,0.002287719534,0.01146367812,96.30918268,45.52397989,221.9628379,38.89578616,-10.71668816,7.181693192,84.89993396,7.508895455,4.752900208,1.621420272,0.0001041835677,0.0008830876704,0.00537317784,0.01606307008,222.9425478,67.25848682,300.4307258,43.00166548,9.522705934,7.559144147,68.79290587,12.05731851,4.984857427,1.706571774,0.00208346294,0.005117862023,0.001101209971,0.008973928409,222.4508882,57.60897219,351.3802244,28.40976787,19.1401052,4.14797809,70.22134454,9.575813094,4.558229496,1.505103123,0.00294458075,0.00641470448,0,0,84.90147988,39.52192107,265.3874525,43.81030774,0.8279639834,8.84361731,76.63918368,11.75496547,5.029315067,1.727392734,0.001094776843,0.004010522034,0.002801884901,0.01332830452,3816,2572,652,968,1592,791,0.219494616,12.5764027,7.767624132,-0.04597922572,-1.405815352,313,18.48178116,0,0.0993012631,4.665805169
nhdhr_81002103,Bear Head Lake,13.716,2665787.771,0.4947023,3.119494492,2.143650844,47.78193741,-92.08164351,154.3180707,86.96765994,283.5980651,59.37457779,3.947274198,12.88711338,77.10889937,11.39933443,4.751080425,1.675296403,0.001705627166,0.004920934787,0.002933567214,0.01319389129,90.92862261,46.052267,222.8610664,39.93641216,-11.2034403,7.211589222,84.88733051,7.494144935,4.68399805,1.645815652,9.64E-05,0.0009639756905,0.006343180811,0.01702538863,222.0597923,68.66101702,296.7707351,42.3881812,8.344045995,7.583340879,70.84578874,11.87766503,4.832198422,1.709688272,0.002074464823,0.004752325727,0.001680297456,0.0117300031,219.2853448,57.59024257,345.644988,27.90968782,17.95948653,4.148809274,72.88952476,9.443572307,4.503090508,1.535654587,0.003315208562,0.007067720738,2.59E-09,1.61E-07,79.95120571,41.31910978,266.0345525,43.31831664,-0.03465123235,8.674516208,80.15239834,10.31554946,4.997169998,1.767632922,0.001256083805,0.004079655725,0.003870185812,0.01596905627,6435,2927,1098,1622,2437,1608,0.3291386433,11.16206652,7.071244594,0.2877042104,-1.236858197,311,18.16481508,0,0.2952163397,4.588001187
nhdhr_86274695,Long Lake,18.288,1654064.04,0.4345989,2.201109207,2.779345485,46.8168142,-95.89708972,166.0212606,85.23111455,284.9293091,62.86215336,5.589626244,13.85971637,71.54925643,15.07611578,4.522084083,1.587543714,0.001466876308,0.004795656924,0.002023275729,0.01040295117,105.0105591,44.23291138,219.4516399,37.81140996,-10.96306969,7.490982496,85.42695927,8.021741472,4.267241943,1.524806398,7.96E-05,0.0006698497716,0.004971619195,0.01494124922,229.0486354,63.16846101,300.8066996,43.55684432,10.70977958,7.808007175,64.00734742,14.25167113,4.824070436,1.658024897,0.001997707476,0.00510136428,0.0007529886002,0.007009851109,235.1393734,57.03456895,353.2071416,29.24925066,20.64232611,4.397072579,63.27318632,11.38019965,4.346575378,1.429460116,0.002782791075,0.006764482291,0,0,89.73162788,39.01262859,262.7958735,43.378678,1.182569871,9.18316637,74.01474135,13.72492079,4.653691081,1.66661342,0.0009350217329,0.003789432107,0.002483773641,0.0123304186,2153,186,0,742,1441,34,0.4191641697,15.45595399,6.020740859,0.1568049673,-1.254474685,313,19.49945888,0,0.2634372481,4.437289652
nhdhr_86274749,Saint Clair Lake,3,575179.7279,1.691178,1.27555014,2.094736464,46.80317724,-95.88114387,166.0212606,85.23111455,284.9293091,62.86215336,5.589626244,13.85971637,71.54925643,15.07611578,4.522084083,1.587543714,0.001466876308,0.004795656924,0.002023275729,0.01040295117,105.0105591,44.23291138,219.4516399,37.81140996,-10.96306969,7.490982496,85.42695927,8.021741472,4.267241943,1.524806398,7.96E-05,0.0006698497716,0.004971619195,0.01494124922,229.0486354,63.16846101,300.8066996,43.55684432,10.70977958,7.808007175,64.00734742,14.25167113,4.824070436,1.658024897,0.001997707476,0.00510136428,0.0007529886002,0.007009851109,235.1393734,57.03456895,353.2071416,29.24925066,20.64232611,4.397072579,63.27318632,11.38019965,4.346575378,1.429460116,0.002782791075,0.006764482291,0,0,89.73162788,39.01262859,262.7958735,43.378678,1.182569871,9.18316637,74.01474135,13.72492079,4.653691081,1.66661342,0.0009350217329,0.003789432107,0.002483773641,0.0123304186,364,119,3,73,281,7,0.3814102564,21.67535714,3.462337883,-1.960065563,8.885302419,313,19.49945888,0,0.4851518409,4.437289652
nhdhr_86274823,Munson Lake,7.62,541620.6261,0.562185,1.471233273,2.568265568,46.79153604,-95.89629324,166.0212606,85.23111455,284.9293091,62.86215336,5.589626244,13.85971637,71.54925643,15.07611578,4.522084083,1.587543714,0.001466876308,0.004795656924,0.002023275729,0.01040295117,105.0105591,44.23291138,219.4516399,37.81140996,-10.96306969,7.490982496,85.42695927,8.021741472,4.267241943,1.524806398,7.96E-05,0.0006698497716,0.004971619195,0.01494124922,229.0486354,63.16846101,300.8066996,43.55684432,10.70977958,7.808007175,64.00734742,14.25167113,4.824070436,1.658024897,0.001997707476,0.00510136428,0.0007529886002,0.007009851109,235.1393734,57.03456895,353.2071416,29.24925066,20.64232611,4.397072579,63.27318632,11.38019965,4.346575378,1.429460116,0.002782791075,0.006764482291,0,0,89.73162788,39.01262859,262.7958735,43.378678,1.182569871,9.18316637,74.01474135,13.72492079,4.653691081,1.66661342,0.0009350217329,0.003789432107,0.002483773641,0.0123304186,734,105,0,221,587,10,0.5157624704,19.50930318,4.291846002,-0.234943615,-0.7027897186,313,19.49945888,0,0.1913464123,4.437289652
nhdhr_86275133,Fox Lake,7.0104,580072.9964,0.5354338,1.365030181,2.394725859,46.78003568,-95.90917225,166.0212606,85.23111455,284.9293091,62.86215336,5.589626244,13.85971637,71.54925643,15.07611578,4.522084083,1.587543714,0.001466876308,0.004795656924,0.002023275729,0.01040295117,105.0105591,44.23291138,219.4516399,37.81140996,-10.96306969,7.490982496,85.42695927,8.021741472,4.267241943,1.524806398,7.96E-05,0.0006698497716,0.004971619195,0.01494124922,229.0486354,63.16846101,300.8066996,43.55684432,10.70977958,7.808007175,64.00734742,14.25167113,4.824070436,1.658024897,0.001997707476,0.00510136428,0.0007529886002,0.007009851109,235.1393734,57.03456895,353.2071416,29.24925066,20.64232611,4.397072579,63.27318632,11.38019965,4.346575378,1.429460116,0.002782791075,0.006764482291,0,0,89.73162788,39.01262859,262.7958735,43.378678,1.182569871,9.18316637,74.01474135,13.72492079,4.653691081,1.66661342,0.0009350217329,0.003789432107,0.002483773641,0.0123304186,516,112,0,131,385,2,0.3973688072,21.89907336,2.877250849,-0.3504937887,-0.4390593935,313,19.49945888,0,0.4017065305,4.437289652
nhdhr_86275195,Pearl Lake,16.1544,1111857.664,0.526307,1.710559712,4.347073147,46.77541835,-95.93969703,166.0212606,85.23111455,284.9293091,62.86215336,5.589626244,13.85971637,71.54925643,15.07611578,4.522084083,1.587543714,0.001466876308,0.004795656924,0.002023275729,0.01040295117,105.0105591,44.23291138,219.4516399,37.81140996,-10.96306969,7.490982496,85.42695927,8.021741472,4.267241943,1.524806398,7.96E-05,0.0006698497716,0.004971619195,0.01494124922,229.0486354,63.16846101,300.8066996,43.55684432,10.70977958,7.808007175,64.00734742,14.25167113,4.824070436,1.658024897,0.001997707476,0.00510136428,0.0007529886002,0.007009851109,235.1393734,57.03456895,353.2071416,29.24925066,20.64232611,4.397072579,63.27318632,11.38019965,4.346575378,1.429460116,0.002782791075,0.006764482291,0,0,89.73162788,39.01262859,262.7958735,43.378678,1.182569871,9.18316637,74.01474135,13.72492079,4.653691081,1.66661342,0.0009350217329,0.003789432107,0.002483773641,0.0123304186,1659,117,0,397,1291,37,0.4868705399,15.98081739,5.65557604,0.2593214084,-1.213645898,313,19.49945888,0,0.194638538,4.437289652
nhdhr_91593827,Lake Lucy,6.4008,354235.6434,1.197869,1.878328165,3.509142023,44.87778691,-93.55948048,165.6120489,81.90945247,294.5708858,62.87970827,7.059336822,13.04773961,73.97751073,13.07029483,4.312831865,1.540068687,0.001990604075,0.006076638475,0.002426123274,0.01379678969,106.6282534,42.00514266,229.9290225,39.0525081,-8.504044668,7.100524844,84.6667889,9.199258213,4.196353822,1.519600712,0.00018118273,0.00126372798,0.00638089514,0.02036710799,221.7625461,66.60680675,311.0873695,43.73302564,11.9554191,7.384580351,67.13156195,12.01787726,4.632677541,1.618275966,0.002938732002,0.00688186651,0.0007129888665,0.008789471255,232.1481046,55.91736934,361.387468,30.56227833,21.11901904,4.195991667,70.0879777,10.56767944,3.96317288,1.319186637,0.003512021564,0.008360340227,0,0,97.10298064,41.2434762,272.4726699,44.65654697,2.929568091,8.738277383,74.32359184,12.95017609,4.469613614,1.604894346,0.001238336996,0.004461815976,0.002749380652,0.01598873171,823,179,153,245,348,96,0.4351575263,14.41754157,7.643450221,-0.1763131647,-1.093631609,323,18.31289916,0,0.1926229508,4.229216454
nhdhr_91594687,Hazeltine Lake,1.9812,616138.1656,4.773968,1.397104915,5.408266921,44.83812274,-93.58606913,165.175091,81.41772936,296.0970104,63.00108923,7.332139649,13.0547901,73.93300025,12.98784665,4.285344824,1.529549963,0.001989891628,0.006089660448,0.002188834995,0.01258341963,107.4147019,42.63772721,231.39092,39.24739598,-8.221915113,7.163893404,84.66080621,9.033932306,4.169890727,1.505018915,0.0002077847567,0.001344060286,0.005843603792,0.01896596197,220.4088746,66.10032002,312.5671686,43.85247121,12.19179445,7.405023478,67.32077123,11.95598635,4.602271836,1.606207489,0.002899849313,0.006791590169,0.0006107168621,0.007759893857,231.4601343,55.55109568,362.9515382,30.74930916,21.37204919,4.231484351,69.96569297,10.48314351,3.927928624,1.30553569,0.003527345854,0.008487914334,0,0,96.63824547,41.3706715,274.0717288,44.82789989,3.25145271,8.787478619,74.08056068,12.93159352,4.452298375,1.599692474,0.001232447521,0.004411882134,0.002426101951,0.01420306767,213,137,0,79,105,30,0.1962135664,20.03766355,5.776323307,-0.5361305467,-0.4579872376,323,18.31320929,0,0.0789438323,4.202180726
nhdhr_91594827,McKnight Lake,4,89300.63767,3.050969,1.958088089,3.618255361,44.83826975,-93.60785089,165.175091,81.41772936,296.0970104,63.00108923,7.332139649,13.0547901,73.93300025,12.98784665,4.285344824,1.529549963,0.001989891628,0.006089660448,0.002188834995,0.01258341963,107.4147019,42.63772721,231.39092,39.24739598,-8.221915113,7.163893404,84.66080621,9.033932306,4.169890727,1.505018915,0.0002077847567,0.001344060286,0.005843603792,0.01896596197,220.4088746,66.10032002,312.5671686,43.85247121,12.19179445,7.405023478,67.32077123,11.95598635,4.602271836,1.606207489,0.002899849313,0.006791590169,0.0006107168621,0.007759893857,231.4601343,55.55109568,362.9515382,30.74930916,21.37204919,4.231484351,69.96569297,10.48314351,3.927928624,1.30553569,0.003527345854,0.008487914334,0,0,96.63824547,41.3706715,274.0717288,44.82789989,3.25145271,8.787478619,74.08056068,12.93159352,4.452298375,1.599692474,0.001232447521,0.004411882134,0.002426101951,0.01420306767,291,107,0,102,146,44,0.3495376712,18.13712329,5.914454652,-0.1493521228,-1.044622571,323,18.31320929,0,0.5499865628,4.202180726
nhdhr_91594833,Lake Riley,14.6304,1198298.93,0.8427571,1.316961708,3.883005089,44.83573567,-93.52161092,165.175091,81.41772936,296.0970104,63.00108923,7.332139649,13.0547901,73.93300025,12.98784665,4.285344824,1.529549963,0.001989891628,0.006089660448,0.002188834995,0.01258341963,107.4147019,42.63772721,231.39092,39.24739598,-8.221915113,7.163893404,84.66080621,9.033932306,4.169890727,1.505018915,0.0002077847567,0.001344060286,0.005843603792,0.01896596197,220.4088746,66.10032002,312.5671686,43.85247121,12.19179445,7.405023478,67.32077123,11.95598635,4.602271836,1.606207489,0.002899849313,0.006791590169,0.0006107168621,0.007759893857,231.4601343,55.55109568,362.9515382,30.74930916,21.37204919,4.231484351,69.96569297,10.48314351,3.927928624,1.30553569,0.003527345854,0.008487914334,0,0,96.63824547,41.3706715,274.0717288,44.82789989,3.25145271,8.787478619,74.08056068,12.93159352,4.452298375,1.599692474,0.001232447521,0.004411882134,0.002426101951,0.01420306767,3666,404,217,1322,1806,433,0.4638255198,13.61956855,6.264713452,0.3617402601,-0.774122635,323,18.31320929,0,0.3871271164,4.202180726
